FID,Id,dem,dist
1076,0,2.309999943,538
1077,0,2.309999943,538.5
1078,0,2.400000095,539
1079,0,2.400000095,539.5
1080,0,2.380000114,540
1081,0,2.380000114,540.5
1082,0,2.380000114,541
1083,0,2.380000114,541.5
1084,0,2.440000057,542
1085,0,2.440000057,542.5
1086,0,2.470000029,543
1087,0,2.470000029,543.5
1088,0,2.50999999,544
1089,0,2.50999999,544.5
1090,0,2.569999933,545
1091,0,2.569999933,545.5
1092,0,2.529999971,546
1093,0,2.529999971,546.5
1094,0,2.549999952,547
1095,0,2.549999952,547.5
1096,0,2.539999962,548
1097,0,2.470000029,548.5
1098,0,2.470000029,549
1099,0,2.470000029,549.5
1100,0,2.569999933,550
1101,0,2.569999933,550.5
1102,0,2.609999895,551
1103,0,2.609999895,551.5
1104,0,2.630000114,552
1105,0,2.630000114,552.5
1106,0,2.640000105,553
1107,0,2.700000048,553.5
1108,0,2.700000048,554
1109,0,2.680000067,554.5
1110,0,2.680000067,555
1111,0,2.690000057,555.5
1112,0,2.690000057,556
1113,0,2.680000067,556.5
1114,0,2.680000067,557
1115,0,2.660000086,557.5
1116,0,2.660000086,558
1117,0,2.710000038,558.5
1118,0,2.710000038,559
1119,0,2.769999981,559.5
1120,0,2.769999981,560
1121,0,2.75,560.5
1122,0,2.75,561
1123,0,2.779999971,561.5
1124,0,2.779999971,562
1125,0,2.819999933,562.5
1126,0,2.849999905,563
1127,0,2.900000095,563.5
1128,0,2.900000095,564
1129,0,2.910000086,564.5
1130,0,2.910000086,565
1131,0,2.940000057,565.5
1132,0,2.940000057,566
1133,0,2.940000057,566.5
1134,0,2.940000057,567
1135,0,2.910000086,567.5
1136,0,2.930000067,568
1137,0,2.940000057,568.5
1138,0,2.940000057,569
1139,0,2.980000019,569.5
1140,0,2.980000019,570
1141,0,2.99000001,570.5
1142,0,2.99000001,571
1143,0,2.940000057,571.5
1144,0,2.940000057,572
1145,0,3.019999981,572.5
1146,0,3.049999952,573
1147,0,3.230000019,573.5
1148,0,3.230000019,574
1149,0,3.329999924,574.5
1150,0,3.329999924,575
1151,0,3.390000105,575.5
1152,0,3.390000105,576
1153,0,3.390000105,576.5
1154,0,3.380000114,577
1155,0,3.369999886,577.5
1156,0,3.460000038,578
1157,0,3.460000038,578.5
1158,0,3.519999981,579
1159,0,3.519999981,579.5
1160,0,3.460000038,580
1161,0,3.460000038,580.5
1162,0,3.440000057,581
1163,0,3.440000057,581.5
1164,0,3.470000029,582
1165,0,3.420000076,582.5
1166,0,3.440000057,583
1167,0,3.440000057,583.5
1168,0,3.460000038,584
1169,0,3.460000038,584.5
1170,0,3.5,585
1171,0,3.5,585.5
1172,0,3.539999962,586
1173,0,3.539999962,586.5
1174,0,3.579999924,587
1175,0,3.579999924,587.5
1176,0,3.579999924,588
1177,0,3.579999924,588.5
1178,0,3.630000114,589
1179,0,3.630000114,589.5
1180,0,3.670000076,590
1181,0,3.670000076,590.5
1182,0,3.680000067,591
1183,0,3.680000067,591.5
1184,0,3.680000067,592
1185,0,3.710000038,592.5
1186,0,3.730000019,593
1187,0,3.730000019,593.5
1188,0,3.75,594
1189,0,3.75,594.5
1190,0,3.789999962,595
1191,0,3.789999962,595.5
1192,0,3.829999924,596
1193,0,3.829999924,596.5
1194,0,3.869999886,597
1195,0,3.869999886,597.5
1196,0,3.900000095,598
1197,0,3.900000095,598.5
1198,0,3.920000076,599
1199,0,3.920000076,599.5
1200,0,3.920000076,600
1201,0,3.940000057,600.5
1202,0,3.940000057,601
1203,0,3.940000057,601.5
1204,0,3.940000057,602
1205,0,4.010000229,602.5
1206,0,4.010000229,603
1207,0,4.039999962,603.5
1208,0,4.039999962,604
1209,0,4.039999962,604.5
1210,0,4.039999962,605
1211,0,4.099999905,605.5
1212,0,4.099999905,606
1213,0,4.110000134,606.5
1214,0,4.130000114,607
1215,0,4.210000038,607.5
1216,0,4.210000038,608
1217,0,4.199999809,608.5
1218,0,4.199999809,609
1219,0,4.199999809,609.5
1220,0,4.199999809,610
1221,0,4.230000019,610.5
1222,0,4.230000019,611
1223,0,4.269999981,611.5
1224,0,4.269999981,612
1225,0,4.260000229,612.5
1226,0,4.260000229,613
1227,0,4.289999962,613.5
1228,0,4.289999962,614
1229,0,4.320000172,614.5
1230,0,4.320000172,615
1231,0,4.380000114,615.5
1232,0,4.380000114,616
1233,0,4.420000076,616.5
1234,0,4.420000076,617
1235,0,4.440000057,617.5
1236,0,4.440000057,618
1237,0,4.460000038,618.5
1238,0,4.460000038,619
1239,0,4.489999771,619.5
1240,0,4.489999771,620
1241,0,4.570000172,620.5
1242,0,4.570000172,621
1243,0,4.619999886,621.5
1244,0,4.619999886,622
1245,0,4.630000114,622.5
1246,0,4.630000114,623
1247,0,4.630000114,623.5
1248,0,4.760000229,624
1249,0,4.760000229,624.5
1250,0,4.829999924,625
1251,0,4.829999924,625.5
1252,0,4.849999905,626
1253,0,4.800000191,626.5
1254,0,4.829999924,627
1255,0,4.829999924,627.5
1256,0,4.860000134,628
1257,0,4.860000134,628.5
1258,0,4.900000095,629
1259,0,4.900000095,629.5
1260,0,4.949999809,630
1261,0,4.949999809,630.5
1262,0,4.929999828,631
1263,0,4.929999828,631.5
1264,0,4.949999809,632
1265,0,4.949999809,632.5
1266,0,5,633
1267,0,5,633.5
1268,0,5.010000229,634
1269,0,5.010000229,634.5
1270,0,5.079999924,635
1271,0,5.079999924,635.5
1272,0,5.039999962,636
1273,0,5.039999962,636.5
1274,0,5.059999943,637
1275,0,5.059999943,637.5
1276,0,5.070000172,638
1277,0,5.070000172,638.5
1278,0,5.070000172,639
1279,0,5.070000172,639.5
1280,0,5.079999924,640
1281,0,5.079999924,640.5
1282,0,5.039999962,641
1283,0,5.039999962,641.5
1284,0,4.960000038,642
1285,0,4.960000038,642.5
1286,0,4.900000095,643
1287,0,4.900000095,643.5
1288,0,4.840000153,644
1289,0,4.840000153,644.5
1290,0,4.710000038,645
1291,0,4.71999979,645.5
1292,0,4.690000057,646
1293,0,4.690000057,646.5
1294,0,4.690000057,647
1295,0,4.610000134,647.5
1296,0,4.610000134,648
1297,0,4.550000191,648.5
1298,0,4.550000191,649
1299,0,4.53000021,649.5
1300,0,4.53000021,650
1301,0,4.480000019,650.5
1302,0,4.480000019,651
1303,0,4.449999809,651.5
1304,0,4.449999809,652
1305,0,4.420000076,652.5
1306,0,4.420000076,653
1307,0,4.349999905,653.5
1308,0,4.349999905,654
1309,0,4.329999924,654.5
1310,0,4.329999924,655
1311,0,4.28000021,655.5
1312,0,4.28000021,656
1313,0,4.28000021,656.5
1314,0,4.28000021,657
1315,0,4.199999809,657.5
1316,0,4.199999809,658
1317,0,4.150000095,658.5
1318,0,4.150000095,659
1319,0,4.119999886,659.5
1320,0,4.119999886,660
1321,0,4.070000172,660.5
1322,0,4.070000172,661
1323,0,4.039999962,661.5
1324,0,4.039999962,662
1325,0,4,662.5
1326,0,4,663
1327,0,3.940000057,663.5
1328,0,3.940000057,664
1329,0,3.890000105,664.5
1330,0,3.819999933,665
1331,0,3.75,665.5
1332,0,3.75,666
1333,0,3.650000095,666.5
1334,0,3.650000095,667
1335,0,3.579999924,667.5
1336,0,3.579999924,668
1337,0,3.539999962,668.5
1338,0,3.539999962,669
1339,0,3.430000067,669.5
1340,0,3.390000105,670
1341,0,3.390000105,670.5
1342,0,3.319999933,671
1343,0,3.319999933,671.5
1344,0,3.25999999,672
1345,0,3.25999999,672.5
1346,0,3.200000048,673
1347,0,3.200000048,673.5
1348,0,3.140000105,674
1349,0,3.140000105,674.5
1350,0,3.029999971,675
1351,0,3.029999971,675.5
1352,0,3.00999999,676
1353,0,3.00999999,676.5
1354,0,2.960000038,677
1355,0,2.960000038,677.5
1356,0,2.910000086,678
1357,0,2.910000086,678.5
1358,0,2.869999886,679
1359,0,2.849999905,679.5
1360,0,2.789999962,680
1361,0,2.789999962,680.5
1362,0,2.730000019,681
1363,0,2.730000019,681.5
1364,0,2.660000086,682
1365,0,2.660000086,682.5
1366,0,2.589999914,683
1367,0,2.589999914,683.5
1368,0,2.549999952,684
1369,0,2.529999971,684.5
1370,0,2.460000038,685
1371,0,2.460000038,685.5
1372,0,2.450000048,686
1373,0,2.450000048,686.5
1374,0,2.339999914,687
1375,0,2.339999914,687.5
1376,0,2.269999981,688
1377,0,2.269999981,688.5
1378,0,2.220000029,689
1379,0,2.230000019,689.5
1380,0,2.180000067,690
1381,0,2.180000067,690.5
1382,0,2.130000114,691
1383,0,2.130000114,691.5
1384,0,2.089999914,692
1385,0,2.089999914,692.5
1386,0,2.069999933,693
1387,0,2.069999933,693.5
1388,0,2.069999933,694
1389,0,2,694.5
1390,0,2,695
1391,0,1.919999957,695.5
1392,0,1.919999957,696
1393,0,1.850000024,696.5
1394,0,1.850000024,697
1395,0,1.720000029,697.5
1396,0,1.720000029,698
1397,0,1.629999995,698.5
1398,0,1.610000014,699
1399,0,1.519999981,699.5
1400,0,1.519999981,700
1401,0,1.450000048,700.5
1402,0,1.450000048,701
1403,0,1.389999986,701.5
1404,0,1.389999986,702
1405,0,1.25,702.5
1406,0,1.25,703
1407,0,1.200000048,703.5
1408,0,1.159999967,704
1409,0,1.149999976,704.5
1410,0,1.149999976,705
1411,0,1.080000043,705.5
1412,0,1.080000043,706
1413,0,1,706.5
1414,0,1,707
1415,0,0.930000007,707.5
1416,0,0.930000007,708
1417,0,0.899999976,708.5
1418,0,0.910000026,709
1419,0,0.980000019,709.5
1420,0,0.980000019,710
1421,0,0.980000019,710.5
1422,0,0.980000019,711
1423,0,0.949999988,711.5
1424,0,0.949999988,712
1425,0,0.930000007,712.5
1426,0,0.930000007,713
1427,0,0.860000014,713.5
1428,0,0.860000014,714
1429,0,0.860000014,714.5
1430,0,0.860000014,715
1431,0,0.800000012,715.5
1432,0,0.800000012,716
1433,0,0.800000012,716.5
1434,0,0.75,717
1435,0,0.75,717.5
1436,0,0.689999998,718
1437,0,0.699999988,718.5
1438,0,0.660000026,719
1439,0,0.660000026,719.5
1440,0,0.610000014,720
1441,0,0.610000014,720.5
1442,0,0.589999974,721
1443,0,0.589999974,721.5
1444,0,0.540000021,722
1445,0,0.540000021,722.5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
