FID,Id,dem,dist
1077,0,4.579999924,538.5
1078,0,4.480000019,539
1079,0,4.480000019,539.5
1080,0,4.480000019,540
1081,0,4.480000019,540.5
1082,0,4.389999866,541
1083,0,4.389999866,541.5
1084,0,4.360000134,542
1085,0,4.360000134,542.5
1086,0,4.289999962,543
1087,0,4.289999962,543.5
1088,0,4.289999962,544
1089,0,4.289999962,544.5
1090,0,4.210000038,545
1091,0,4.210000038,545.5
1092,0,4.210000038,546
1093,0,4.210000038,546.5
1094,0,4.130000114,547
1095,0,4.130000114,547.5
1096,0,4.130000114,548
1097,0,4.130000114,548.5
1098,0,4.130000114,549
1099,0,4.019999981,549.5
1100,0,4.019999981,550
1101,0,4.019999981,550.5
1102,0,4.019999981,551
1103,0,3.950000048,551.5
1104,0,3.950000048,552
1105,0,3.950000048,552.5
1106,0,3.950000048,553
1107,0,3.930000067,553.5
1108,0,3.930000067,554
1109,0,3.930000067,554.5
1110,0,3.930000067,555
1111,0,3.829999924,555.5
1112,0,3.829999924,556
1113,0,3.829999924,556.5
1114,0,3.829999924,557
1115,0,3.75999999,557.5
1116,0,3.75999999,558
1117,0,3.75999999,558.5
1118,0,3.75999999,559
1119,0,3.730000019,559.5
1120,0,3.730000019,560
1121,0,3.670000076,560.5
1122,0,3.670000076,561
1123,0,3.650000095,561.5
1124,0,3.650000095,562
1125,0,3.650000095,562.5
1126,0,3.650000095,563
1127,0,3.640000105,563.5
1128,0,3.640000105,564
1129,0,3.640000105,564.5
1130,0,3.640000105,565
1131,0,3.579999924,565.5
1132,0,3.579999924,566
1133,0,3.579999924,566.5
1134,0,3.579999924,567
1135,0,3.5,567.5
1136,0,3.5,568
1137,0,3.5,568.5
1138,0,3.5,569
1139,0,3.460000038,569.5
1140,0,3.450000048,570
1141,0,3.450000048,570.5
1142,0,3.450000048,571
1143,0,3.450000048,571.5
1144,0,3.359999895,572
1145,0,3.359999895,572.5
1146,0,3.359999895,573
1147,0,3.359999895,573.5
1148,0,3.319999933,574
1149,0,3.319999933,574.5
1150,0,3.319999933,575
1151,0,3.319999933,575.5
1152,0,3.25999999,576
1153,0,3.25999999,576.5
1154,0,3.25999999,577
1155,0,3.25999999,577.5
1156,0,3.230000019,578
1157,0,3.230000019,578.5
1158,0,3.180000067,579
1159,0,3.180000067,579.5
1160,0,3.140000105,580
1161,0,3.140000105,580.5
1162,0,3.140000105,581
1163,0,3.140000105,581.5
1164,0,3.079999924,582
1165,0,3.079999924,582.5
1166,0,3.079999924,583
1167,0,3.079999924,583.5
1168,0,3,584
1169,0,3,584.5
1170,0,3,585
1171,0,3,585.5
1172,0,2.950000048,586
1173,0,2.950000048,586.5
1174,0,2.950000048,587
1175,0,2.950000048,587.5
1176,0,2.890000105,588
1177,0,2.849999905,588.5
1178,0,2.849999905,589
1179,0,2.849999905,589.5
1180,0,2.819999933,590
1181,0,2.819999933,590.5
1182,0,2.819999933,591
1183,0,2.819999933,591.5
1184,0,2.819999933,592
1185,0,2.779999971,592.5
1186,0,2.779999971,593
1187,0,2.779999971,593.5
1188,0,2.779999971,594
1189,0,2.75,594.5
1190,0,2.75,595
1191,0,2.75,595.5
1192,0,2.75,596
1193,0,2.700000048,596.5
1194,0,2.700000048,597
1195,0,2.680000067,597.5
1196,0,2.680000067,598
1197,0,2.640000105,598.5
1198,0,2.640000105,599
1199,0,2.640000105,599.5
1200,0,2.640000105,600
1201,0,2.599999905,600.5
1202,0,2.599999905,601
1203,0,2.599999905,601.5
1204,0,2.599999905,602
1205,0,2.569999933,602.5
1206,0,2.569999933,603
1207,0,2.569999933,603.5
1208,0,2.569999933,604
1209,0,2.529999971,604.5
1210,0,2.529999971,605
1211,0,2.529999971,605.5
1212,0,2.529999971,606
1213,0,2.49000001,606.5
1214,0,2.460000038,607
1215,0,2.460000038,607.5
1216,0,2.460000038,608
1217,0,2.410000086,608.5
1218,0,2.410000086,609
1219,0,2.410000086,609.5
1220,0,2.410000086,610
1221,0,2.380000114,610.5
1222,0,2.380000114,611
1223,0,2.380000114,611.5
1224,0,2.380000114,612
1225,0,2.380000114,612.5
1226,0,2.319999933,613
1227,0,2.319999933,613.5
1228,0,2.319999933,614
1229,0,2.319999933,614.5
1230,0,2.299999952,615
1231,0,2.319999933,615.5
1232,0,2.319999933,616
1233,0,2.319999933,616.5
1234,0,2.319999933,617
1235,0,2.380000114,617.5
1236,0,2.380000114,618
